season,gw,movement,player_id,web_name,position,team,season_minutes,recent4_minutes,ctrl_p_start,ctrl_mu,treat_mu,mu_delta,had_prior_strength,new_club,actual_minutes,blank,actual_points
2024-25,17,entered,350,Gvardiol,DEF,Man City,1302,270,0.72,2.7304,3.7528,1.0224,1,0,90.0,0,0
2024-25,17,entered,255,Robinson,DEF,Fulham,1440,360,0.72,2.6456,3.0156,0.37,1,1,90.0,0,6
2024-25,18,left,580,Huijsen,DEF,Bournemouth,610,360,0.72,3.0336,2.496,-0.5376,1,1,90.0,0,8
2024-25,18,left,422,Aina,DEF,Nott'm Forest,1463,332,0.72,2.956,2.006,-0.95,1,0,90.0,0,6
2024-25,18,left,71,Kluivert,MID,Bournemouth,1053,281,0.72,3.3696,3.1756,-0.194,1,0,71.0,0,2
2024-25,18,left,617,Evanilson,FWD,Bournemouth,1178,306,0.72,3.3516,3.2212,-0.1304,1,1,28.0,0,1
2024-25,18,left,14,Ramsdale,GKP,Southampton,900,90,0.85,3.7192,3.0744,-0.6448,1,1,90.0,0,2
2024-25,18,entered,4,Havertz,FWD,Arsenal,1390,310,0.72,3.2556,4.1252,0.8696,1,0,90.0,0,7
2024-25,18,entered,325,Kelleher,GKP,Liverpool,720,90,0.85,3.2404,3.5212,0.2808,1,1,0.0,1,0
2024-25,18,entered,361,Rúben,DEF,Man City,1086,270,0.72,2.6044,4.1048,1.5004,1,0,0.0,1,0
2024-25,18,entered,339,Virgil,DEF,Liverpool,1440,270,0.72,2.6332,3.2052,0.572,1,1,90.0,0,2
2024-25,18,entered,211,Muñoz,DEF,Crystal Palace,1354,270,0.72,2.3116,2.7012,0.3896,1,1,90.0,0,6
2024-25,19,left,514,Bowen,MID,West Ham,1597,360,0.72,3.6956,3.168,-0.5276,1,0,59.0,0,1
2024-25,19,left,99,Mbeumo,MID,Brentford,1615,360,0.72,3.9512,3.5352,-0.416,1,0,90.0,0,7
2024-25,19,left,36,Digne,DEF,Aston Villa,1343,301,0.72,2.8228,2.6768,-0.146,1,0,82.0,0,1
2024-25,19,left,267,Davis,DEF,Ipswich,1620,360,0.72,2.8472,2.4604,-0.3868,0,1,90.0,0,5
2024-25,19,left,366,B.Fernandes,MID,Man Utd,1475,301,0.72,3.976,4.2408,0.2648,1,0,0.0,1,0
2024-25,19,left,110,Wissa,FWD,Brentford,1137,341,0.72,3.518,3.2968,-0.2212,1,0,74.0,0,2
2024-25,19,left,91,Flekken,GKP,Brentford,1565,305,0.85,3.7564,2.7164,-1.04,1,0,90.0,0,1
2024-25,19,entered,201,Henderson,GKP,Crystal Palace,1620,360,0.85,3.1588,3.5584,0.3996,1,1,90.0,0,2
2024-25,19,entered,650,Lacroix,DEF,Crystal Palace,1350,360,0.72,2.6152,3.0832,0.468,1,1,90.0,0,2
2024-25,19,entered,495,Pedro Porro,DEF,Spurs,1446,251,0.68,2.6944,3.2924,0.598,1,0,90.0,0,4
2024-25,19,entered,82,Solanke,FWD,Spurs,1328,351,0.72,3.2744,4.0212,0.7468,1,1,90.0,0,2
2024-25,19,entered,348,Foden,MID,Man City,898,270,0.72,3.002,4.8684,1.8664,1,0,65.0,0,6
2024-25,19,entered,350,Gvardiol,DEF,Man City,1482,360,0.72,2.972,4.4644,1.4924,1,0,90.0,0,6
2024-25,19,entered,351,Haaland,FWD,Man City,1619,360,0.72,4.1576,6.7612,2.6036,1,0,90.0,0,8
2024-25,20,left,398,Gordon,MID,Newcastle,1434,331,0.72,3.4608,4.0252,0.5644,1,0,77.0,0,7
2024-25,20,left,14,Ramsdale,GKP,Southampton,1080,270,0.85,3.6668,2.9772,-0.6896,1,1,90.0,0,1
2024-25,20,left,211,Muñoz,DEF,Crystal Palace,1534,270,0.72,3.0476,2.6036,-0.444,1,1,90.0,0,2
2024-25,20,entered,91,Flekken,GKP,Brentford,1655,305,0.85,3.1896,3.4656,0.276,1,0,90.0,0,6
2024-25,20,entered,36,Digne,DEF,Aston Villa,1425,352,0.72,2.8964,2.866,-0.0304,1,0,75.0,0,2
2024-25,20,entered,348,Foden,MID,Man City,963,335,0.72,3.492,5.586,2.094,1,0,90.0,0,8
2024-25,21,left,99,Mbeumo,MID,Brentford,1795,360,0.72,4.248,3.3744,-0.8736,1,0,90.0,0,2
2024-25,21,left,388,Wan-Bissaka,DEF,West Ham,1624,360,0.72,2.858,2.5648,-0.2932,1,1,90.0,0,3
2024-25,21,left,580,Huijsen,DEF,Bournemouth,880,360,0.72,2.8264,1.9244,-0.902,1,1,90.0,0,0
2024-25,21,left,522,Foderingham,GKP,West Ham,2648,0,0.85,3.6016,3.1604,-0.4412,1,1,0.0,1,0
2024-25,21,left,267,Davis,DEF,Ipswich,1800,360,0.72,2.8176,2.6832,-0.1344,0,1,90.0,0,1
2024-25,21,left,398,Gordon,MID,Newcastle,1511,328,0.72,3.9272,4.6976,0.7704,1,0,77.0,0,9
2024-25,21,left,110,Wissa,FWD,Brentford,1301,344,0.72,3.746,3.1848,-0.5612,1,0,90.0,0,6
2024-25,21,entered,321,Gakpo,FWD,Liverpool,981,299,0.72,2.8996,4.1336,1.234,1,1,90.0,0,2
2024-25,21,entered,4,Havertz,FWD,Arsenal,1480,147,0.68,3.2424,4.3144,1.072,1,0,90.0,0,1
2024-25,21,entered,369,Dalot,DEF,Man Utd,1766,360,0.72,2.734,3.2648,0.5308,1,0,0.0,1,0
2024-25,21,entered,311,Alexander-Arnold,DEF,Liverpool,1394,355,0.72,2.9048,4.1356,1.2308,1,1,90.0,0,2
2024-25,21,entered,185,Sánchez,GKP,Chelsea,1620,270,0.85,3.324,3.6208,0.2968,1,1,90.0,0,1
2024-25,21,entered,571,Savinho,MID,Man City,987,276,0.72,3.414,4.704,1.29,1,1,90.0,0,5
2024-25,21,entered,350,Gvardiol,DEF,Man City,1662,360,0.72,2.7996,4.1416,1.342,1,0,90.0,0,1
2024-25,22,left,99,Mbeumo,MID,Brentford,1885,360,0.72,4.1348,3.6428,-0.492,1,0,90.0,0,2
2024-25,22,left,422,Aina,DEF,Nott'm Forest,1823,360,0.72,2.8816,2.9112,0.0296,1,0,90.0,0,4
2024-25,22,left,110,Wissa,FWD,Brentford,1391,344,0.72,3.8128,3.5412,-0.2716,1,0,90.0,0,2
2024-25,22,left,58,Watkins,FWD,Aston Villa,1450,315,0.72,3.8364,3.6888,-0.1476,1,0,79.0,0,8
2024-25,22,left,91,Flekken,GKP,Brentford,1835,305,0.85,3.4472,2.5048,-0.9424,1,0,90.0,0,3
2024-25,22,left,573,Milenković,DEF,Nott'm Forest,1800,360,0.72,2.8628,2.9644,0.1016,1,1,90.0,0,1
2024-25,22,entered,355,Lewis,DEF,Man City,1382,270,0.72,2.172,3.0296,0.8576,1,0,18.0,0,1
2024-25,22,entered,4,Havertz,FWD,Arsenal,1570,180,0.68,3.134,4.186,1.052,1,0,90.0,0,7
2024-25,22,entered,82,Solanke,FWD,Spurs,1598,360,0.72,3.0844,3.8968,0.8124,1,1,0.0,1,0
2024-25,22,entered,311,Alexander-Arnold,DEF,Liverpool,1484,355,0.72,2.8596,3.7616,0.902,1,1,90.0,0,11
2024-25,22,entered,185,Sánchez,GKP,Chelsea,1710,270,0.85,3.278,3.8012,0.5232,1,1,90.0,0,2
2024-25,22,entered,571,Savinho,MID,Man City,1077,349,0.72,3.3832,4.5664,1.1832,1,1,0.0,1,0
2024-25,23,left,252,Raúl,FWD,Fulham,1382,317,0.72,3.558,3.7236,0.1656,1,1,63.0,0,2
2024-25,23,left,182,Palmer,MID,Chelsea,1921,353,0.72,4.4676,3.7344,-0.7332,1,1,90.0,0,2
2024-25,23,left,14,Ramsdale,GKP,Southampton,1350,360,0.85,3.5896,2.5876,-1.002,1,1,0.0,1,0
2024-25,23,left,327,Luis Díaz,MID,Liverpool,1250,287,0.72,3.9204,5.0972,1.1768,1,1,85.0,0,3
2024-25,23,entered,350,Gvardiol,DEF,Man City,1842,360,0.72,3.3152,4.46,1.1448,1,0,90.0,0,8
2024-25,23,entered,491,Johnson,MID,Spurs,1490,198,0.68,3.5952,4.9304,1.3352,1,0,0.0,1,0
2024-25,23,entered,310,A.Becker,GKP,Liverpool,1158,360,0.85,3.3032,3.7592,0.456,1,1,90.0,0,2
2024-25,23,entered,351,Haaland,FWD,Man City,1944,325,0.72,4.8128,6.6604,1.8476,1,0,90.0,0,12
2024-25,24,left,321,Gakpo,FWD,Liverpool,1224,328,0.72,6.558,8.9552,2.3972,1,1,137.0,0,7
2024-25,24,left,110,Wissa,FWD,Brentford,1571,360,0.72,4.0808,4.3244,0.2436,1,0,90.0,0,2
2024-25,24,left,99,Mbeumo,MID,Brentford,2065,360,0.82,4.752,4.862,0.11,1,0,90.0,0,2
2024-25,24,left,238,Young,DEF,Everton,1470,204,0.68,4.8176,3.6164,-1.2012,1,1,18.0,0,2
2024-25,24,entered,232,Ndiaye,FWD,Everton,1760,337,0.72,5.0532,4.7836,-0.2696,1,1,114.0,0,9
2024-25,24,entered,177,Madueke,MID,Chelsea,1369,257,0.68,3.9536,4.8504,0.8968,1,1,60.0,0,2
2024-25,24,entered,267,Davis,DEF,Ipswich,2025,315,0.72,2.7748,3.3588,0.584,0,1,87.0,0,1
2024-25,24,entered,327,Luis Díaz,MID,Liverpool,1335,282,0.72,6.8536,10.214,3.3604,1,1,177.0,0,5
2024-25,25,left,401,Isak,FWD,Newcastle,1800,335,0.72,4.3372,3.8536,-0.4836,1,0,89.0,0,2
2024-25,25,left,99,Mbeumo,MID,Brentford,2155,360,0.82,4.154,4.5324,0.3784,1,0,90.0,0,3
2024-25,25,left,36,Digne,DEF,Aston Villa,1770,270,0.72,5.6804,4.792,-0.8884,1,0,122.0,0,5
2024-25,25,left,182,Palmer,MID,Chelsea,2100,352,0.82,4.88,5.5528,0.6728,1,1,90.0,0,2
2024-25,25,entered,57,Tielemans,MID,Aston Villa,2041,360,0.82,5.8928,5.7984,-0.0944,1,0,180.0,0,12
2024-25,25,entered,211,Muñoz,DEF,Crystal Palace,1984,360,0.72,3.2024,3.562,0.3596,1,1,90.0,0,1
2024-25,25,entered,348,Foden,MID,Man City,1362,309,0.72,3.9848,5.9392,1.9544,1,0,75.0,0,3
2024-25,25,entered,351,Haaland,FWD,Man City,2124,332,0.82,5.1864,7.8324,2.646,1,0,86.0,0,5
2024-25,26,left,36,Digne,DEF,Aston Villa,1892,302,0.72,2.952,2.4456,-0.5064,1,0,0.0,1,0
2024-25,26,left,328,M.Salah,MID,Liverpool,2300,537,0.82,5.7204,5.7,-0.0204,1,1,90.0,0,14
2024-25,26,left,78,Semenyo,MID,Bournemouth,2106,360,0.82,3.816,3.7388,-0.0772,1,0,90.0,0,2
2024-25,26,left,14,Ramsdale,GKP,Southampton,1530,270,0.85,3.526,2.878,-0.648,1,1,90.0,0,1
2024-25,26,left,252,Raúl,FWD,Fulham,1592,280,0.72,3.738,3.8364,0.0984,1,1,90.0,0,2
2024-25,26,entered,4,Havertz,FWD,Arsenal,1839,269,0.68,3.308,4.6668,1.3588,1,0,0.0,1,0
2024-25,26,entered,366,B.Fernandes,MID,Man Utd,2015,360,0.82,3.9844,4.5944,0.61,1,0,90.0,0,10
2024-25,26,entered,398,Gordon,MID,Newcastle,1927,339,0.72,3.9068,5.4696,1.5628,1,0,90.0,0,2
2024-25,26,entered,15,Raya,GKP,Arsenal,2250,360,0.85,3.162,3.4008,0.2388,1,0,90.0,0,2
2024-25,26,entered,369,Dalot,DEF,Man Utd,2126,360,0.82,2.7296,3.204,0.4744,1,0,90.0,0,1
2024-25,27,left,99,Mbeumo,MID,Brentford,2335,360,0.82,4.7888,5.3124,0.5236,1,0,90.0,0,5
2024-25,27,left,366,B.Fernandes,MID,Man Utd,2105,360,0.82,4.5768,4.8976,0.3208,1,0,90.0,0,10
2024-25,27,left,207,Mateta,FWD,Crystal Palace,2039,360,0.82,4.212,4.2924,0.0804,1,1,90.0,0,8
2024-25,27,left,401,Isak,FWD,Newcastle,1975,343,0.82,4.6276,4.6016,-0.026,1,0,0.0,1,0
2024-25,27,left,211,Muñoz,DEF,Crystal Palace,2164,360,0.82,3.4284,3.1156,-0.3128,1,1,90.0,0,4
2024-25,27,left,573,Milenković,DEF,Nott'm Forest,2250,360,0.82,3.3268,1.7984,-1.5284,1,1,90.0,0,5
2024-25,27,left,447,Wood,FWD,Nott'm Forest,2094,351,0.82,4.2036,3.6984,-0.5052,1,0,84.0,0,2
2024-25,27,entered,163,Cucurella,DEF,Chelsea,1985,360,0.72,2.6904,3.542,0.8516,1,1,90.0,0,15
2024-25,27,entered,110,Wissa,FWD,Brentford,1841,360,0.72,3.988,4.3388,0.3508,1,0,90.0,0,9
2024-25,27,entered,336,Szoboszlai,MID,Liverpool,1813,517,0.72,3.6464,4.804,1.1576,1,1,90.0,0,11
2024-25,27,entered,177,Madueke,MID,Chelsea,1449,170,0.68,3.912,5.312,1.4,1,1,0.0,1,0
2024-25,27,entered,306,Vardy,FWD,Leicester,1956,315,0.82,3.3432,3.826,0.4828,1,1,90.0,0,2
2024-25,27,entered,350,Gvardiol,DEF,Man City,2198,356,0.82,3.184,4.5324,1.3484,1,0,90.0,0,7
2024-25,27,entered,351,Haaland,FWD,Man City,2210,266,0.82,4.7936,6.9992,2.2056,1,0,90.0,0,8
2024-25,28,left,99,Mbeumo,MID,Brentford,2425,360,0.82,4.83,4.9692,0.1392,1,0,90.0,0,2
2024-25,28,left,366,B.Fernandes,MID,Man Utd,2195,360,0.82,4.564,4.2168,-0.3472,1,0,90.0,0,9
2024-25,28,left,207,Mateta,FWD,Crystal Palace,2129,360,0.82,4.4052,4.312,-0.0932,1,1,0.0,1,0
2024-25,28,left,211,Muñoz,DEF,Crystal Palace,2254,360,0.82,3.5512,3.538,-0.0132,1,1,90.0,0,6
2024-25,28,left,182,Palmer,MID,Chelsea,2370,359,0.82,5.5368,7.1292,1.5924,1,1,72.0,0,1
2024-25,28,left,91,Flekken,GKP,Brentford,2285,270,0.85,3.5712,3.1032,-0.468,1,0,90.0,0,3
2024-25,28,entered,327,Luis Díaz,MID,Liverpool,1755,420,0.72,3.9176,6.2408,2.3232,1,1,90.0,0,6
2024-25,28,entered,554,José Sá,GKP,Wolves,1800,360,0.85,3.1568,3.4592,0.3024,1,0,90.0,0,3
2024-25,28,entered,491,Johnson,MID,Spurs,1669,179,0.68,3.744,5.7848,2.0408,1,0,45.0,0,1
2024-25,28,entered,571,Savinho,MID,Man City,1436,359,0.72,3.5124,5.5588,2.0464,1,1,68.0,0,3
2024-25,28,entered,350,Gvardiol,DEF,Man City,2288,356,0.82,3.1284,5.5116,2.3832,1,0,90.0,0,2
2024-25,28,entered,351,Haaland,FWD,Man City,2300,266,0.82,4.544,7.8492,3.3052,1,0,90.0,0,2
2024-25,29,left,14,Ramsdale,GKP,Southampton,1800,360,0.85,3.6064,3.496,-0.1104,1,1,90.0,0,1
2024-25,29,left,255,Robinson,DEF,Fulham,2448,288,0.82,2.8552,2.23,-0.6252,1,1,90.0,0,7
2024-25,29,entered,283,Walton,GKP,Ipswich,540,0,0.85,3.256,3.5,0.244,0,1,0.0,1,0
2024-25,29,entered,533,Aït-Nouri,DEF,Wolves,2305,349,0.82,2.608,2.91,0.302,1,0,79.0,0,2
2024-25,30,left,58,Watkins,FWD,Aston Villa,2052,233,0.82,4.2324,4.7176,0.4852,1,0,25.0,0,0
2024-25,30,left,163,Cucurella,DEF,Chelsea,2255,360,0.82,3.2872,3.0744,-0.2128,1,1,90.0,0,5
2024-25,30,left,398,Gordon,MID,Newcastle,2107,180,0.82,4.2504,5.0888,0.8384,1,0,0.0,1,0
2024-25,30,left,71,Kluivert,MID,Bournemouth,1934,330,0.82,4.6372,4.3116,-0.3256,1,0,0.0,1,0
2024-25,30,entered,571,Savinho,MID,Man City,1561,304,0.72,3.702,6.2048,2.5028,1,1,84.0,0,9
2024-25,30,entered,211,Muñoz,DEF,Crystal Palace,2344,270,0.82,3.0028,3.7072,0.7044,1,1,75.0,0,2
2024-25,30,entered,351,Haaland,FWD,Man City,2480,270,0.82,5.1108,8.8908,3.78,1,0,0.0,1,0
2024-25,30,entered,335,Robertson,DEF,Liverpool,2014,118,0.82,3.1048,4.5504,1.4456,1,1,90.0,0,7
2024-25,31,left,99,Mbeumo,MID,Brentford,2695,360,0.82,4.6936,4.6048,-0.0888,1,0,90.0,0,3
2024-25,31,left,585,I.Sarr,MID,Crystal Palace,2017,265,0.82,4.3736,4.3952,0.0216,1,1,90.0,0,2
2024-25,31,left,110,Wissa,FWD,Brentford,2201,360,0.82,4.5452,4.5032,-0.042,1,0,90.0,0,2
2024-25,31,left,366,B.Fernandes,MID,Man Utd,2465,360,0.82,4.7096,3.824,-0.8856,1,0,90.0,0,3
2024-25,31,left,369,Dalot,DEF,Man Utd,2576,360,0.82,3.174,1.8632,-1.3108,1,0,90.0,0,5
2024-25,31,left,182,Palmer,MID,Chelsea,2532,252,0.82,5.0232,5.8488,0.8256,1,1,31.0,0,1
2024-25,31,left,91,Flekken,GKP,Brentford,2555,360,0.85,3.5584,3.0456,-0.5128,1,0,90.0,0,10
2024-25,31,entered,491,Johnson,MID,Spurs,1785,206,0.68,3.9316,5.9696,2.038,1,0,90.0,0,18
2024-25,31,entered,336,Szoboszlai,MID,Liverpool,2038,225,0.82,3.5152,4.9488,1.4336,1,1,54.0,0,1
2024-25,31,entered,401,Isak,FWD,Newcastle,2118,143,0.82,4.5904,5.8204,1.23,1,0,71.0,0,2
2024-25,31,entered,571,Savinho,MID,Man City,1645,298,0.72,3.4824,4.9912,1.5088,1,1,0.0,1,0
2024-25,31,entered,764,Palmer,GKP,Ipswich,540,360,0.85,3.2704,3.6828,0.4124,0,1,90.0,0,1
2024-25,31,entered,350,Gvardiol,DEF,Man City,2558,360,0.82,3.166,4.5052,1.3392,1,0,90.0,0,9
2024-25,31,entered,351,Haaland,FWD,Man City,2480,270,0.82,4.6096,6.7564,2.1468,1,0,0.0,1,0
2024-25,32,left,573,Milenković,DEF,Nott'm Forest,2700,360,0.85,3.2444,3.1696,-0.0748,1,1,90.0,0,2
2024-25,32,left,182,Palmer,MID,Chelsea,2563,193,0.82,5.6148,6.4324,0.8176,1,1,90.0,0,4
2024-25,32,left,71,Kluivert,MID,Bournemouth,1934,168,0.82,4.682,4.5668,-0.1152,1,0,0.0,1,0
2024-25,32,entered,336,Szoboszlai,MID,Liverpool,2092,189,0.82,3.9672,5.7172,1.75,1,1,22.0,0,1
2024-25,32,entered,351,Haaland,FWD,Man City,2480,180,0.82,5.194,7.6256,2.4316,1,0,0.0,1,0
2024-25,32,entered,335,Robertson,DEF,Liverpool,2185,216,0.82,3.218,4.06,0.842,1,1,30.0,0,-1
2024-25,33,left,210,Mitchell,DEF,Crystal Palace,2670,271,0.85,5.8136,5.1784,-0.6352,1,1,180.0,0,7
2024-25,33,left,54,Rogers,MID,Aston Villa,2598,261,0.82,6.3512,6.0532,-0.298,1,0,166.0,0,7
2024-25,33,entered,207,Mateta,FWD,Crystal Palace,2354,225,0.82,8.0968,8.228,0.1312,1,1,84.0,0,10
2024-25,33,entered,495,Pedro Porro,DEF,Spurs,2369,92,0.82,3.1148,3.8832,0.7684,1,0,90.0,0,5
2024-25,34,left,71,Kluivert,MID,Bournemouth,2024,90,0.82,4.5,4.2168,-0.2832,1,0,71.0,0,2
2024-25,34,left,14,Ramsdale,GKP,Southampton,2250,360,0.85,3.714,2.9036,-0.8104,1,1,90.0,0,2
2024-25,34,left,436,Murillo,DEF,Nott'm Forest,2838,360,0.85,3.1568,2.5956,-0.5612,1,0,90.0,0,1
2024-25,34,left,533,Aït-Nouri,DEF,Wolves,2702,318,0.85,3.4076,3.028,-0.3796,1,0,76.0,0,11
2024-25,34,left,573,Milenković,DEF,Nott'm Forest,2880,360,0.85,3.0908,2.4712,-0.6196,1,1,90.0,0,1
2024-25,34,entered,163,Cucurella,DEF,Chelsea,2538,283,0.82,3.0092,3.8576,0.8484,1,1,90.0,0,6
2024-25,34,entered,336,Szoboszlai,MID,Liverpool,2184,236,0.82,3.8952,5.1564,1.2612,1,1,67.0,0,9
2024-25,34,entered,369,Dalot,DEF,Man Utd,2787,301,0.85,2.6736,3.0976,0.424,1,0,0.0,1,0
2024-25,34,entered,91,Flekken,GKP,Brentford,2825,360,0.85,3.102,3.2328,0.1308,1,0,90.0,0,13
2024-25,34,entered,159,Chalobah,DEF,Chelsea,1715,360,0.72,3.064,3.6688,0.6048,1,1,90.0,0,9
2024-25,35,left,99,Mbeumo,MID,Brentford,3055,360,0.85,4.9676,5.0728,0.1052,1,0,90.0,0,5
2024-25,35,left,585,I.Sarr,MID,Crystal Palace,2389,372,0.82,4.1928,4.8868,0.694,1,1,90.0,0,2
2024-25,35,left,110,Wissa,FWD,Brentford,2561,360,0.82,4.558,4.7168,0.1588,1,0,90.0,0,7
2024-25,35,left,182,Palmer,MID,Chelsea,2833,301,0.85,5.6188,5.242,-0.3768,1,1,90.0,0,10
2024-25,35,left,91,Flekken,GKP,Brentford,2915,360,0.85,3.6684,3.2508,-0.4176,1,0,90.0,0,1
2024-25,35,entered,13,Ødegaard,MID,Arsenal,2036,222,0.82,3.7236,5.7224,1.9988,1,0,90.0,0,8
2024-25,35,entered,17,Saka,MID,Arsenal,1450,158,0.68,4.392,6.6924,2.3004,1,0,85.0,0,2
2024-25,35,entered,755,Marmoush,FWD,Man City,915,351,0.72,3.6952,5.0044,1.3092,1,1,82.0,0,2
2024-25,35,entered,23,Trossard,MID,Arsenal,2265,353,0.82,3.7964,5.6856,1.8892,1,0,90.0,0,2
2024-25,35,entered,347,Ederson M.,GKP,Man City,1960,160,0.85,3.1108,4.2796,1.1688,1,0,90.0,0,6
2024-25,36,left,617,Evanilson,FWD,Bournemouth,2055,335,0.82,4.4968,4.3356,-0.1612,1,1,90.0,0,2
2024-25,36,left,182,Palmer,MID,Chelsea,2923,360,0.85,4.9348,5.5096,0.5748,1,1,90.0,0,2
2024-25,36,left,533,Aït-Nouri,DEF,Wolves,2868,316,0.85,3.5972,3.1104,-0.4868,1,0,90.0,0,1
2024-25,36,left,14,Ramsdale,GKP,Southampton,2430,360,0.85,3.5616,1.864,-1.6976,1,1,90.0,0,10
2024-25,36,entered,347,Ederson M.,GKP,Man City,2050,160,0.85,2.7704,4.0364,1.266,1,0,90.0,0,6
2024-25,36,entered,58,Watkins,FWD,Aston Villa,2328,190,0.82,4.1928,5.1684,0.9756,1,0,90.0,0,9
2024-25,36,entered,755,Marmoush,FWD,Man City,997,343,0.72,3.1972,5.1924,1.9952,1,1,6.0,0,1
2024-25,36,entered,350,Gvardiol,DEF,Man City,3008,360,0.85,3.2216,5.6812,2.4596,1,0,90.0,0,6
2024-25,37,left,99,Mbeumo,MID,Brentford,3235,360,0.85,4.7472,5.178,0.4308,1,0,90.0,0,5
2024-25,37,left,163,Cucurella,DEF,Chelsea,2808,360,0.85,3.318,3.4268,0.1088,1,1,90.0,0,15
2024-25,37,left,585,I.Sarr,MID,Crystal Palace,2556,284,0.82,4.3316,4.4916,0.16,1,1,62.0,0,5
2024-25,37,left,401,Isak,FWD,Newcastle,2668,331,0.85,4.774,4.7408,-0.0332,1,0,0.0,1,0
2024-25,37,left,182,Palmer,MID,Chelsea,3013,360,0.85,5.5208,6.3808,0.86,1,1,90.0,0,2
2024-25,37,left,91,Flekken,GKP,Brentford,3095,360,0.85,3.6004,3.3524,-0.248,1,0,90.0,0,2
2024-25,37,entered,327,Luis Díaz,MID,Liverpool,2298,243,0.82,4.3132,5.7484,1.4352,1,1,27.0,0,1
2024-25,37,entered,201,Henderson,GKP,Crystal Palace,3240,360,0.85,3.1936,3.5712,0.3776,1,1,90.0,0,1
2024-25,37,entered,311,Alexander-Arnold,DEF,Liverpool,2317,173,0.82,3.2556,4.168,0.9124,1,1,0.0,1,0
2024-25,37,entered,58,Watkins,FWD,Aston Villa,2418,256,0.82,4.4176,5.006,0.5884,1,0,85.0,0,5
2024-25,37,entered,571,Savinho,MID,Man City,1744,91,0.68,3.5644,6.0976,2.5332,1,1,0.0,1,0
2024-25,37,entered,351,Haaland,FWD,Man City,2570,90,0.82,4.9968,8.5012,3.5044,1,0,82.0,0,2
2024-25,38,left,366,B.Fernandes,MID,Man Utd,2927,260,0.85,4.642,4.94,0.298,1,0,90.0,0,7
2024-25,38,left,14,Ramsdale,GKP,Southampton,2610,360,0.85,3.516,2.2904,-1.2256,1,1,90.0,0,3
2024-25,38,left,533,Aït-Nouri,DEF,Wolves,3048,346,0.85,3.4576,3.1188,-0.3388,1,0,64.0,0,2
2024-25,38,left,252,Raúl,FWD,Fulham,2396,360,0.82,4.1432,3.522,-0.6212,1,1,90.0,0,2
2024-25,38,left,573,Milenković,DEF,Nott'm Forest,3240,360,0.85,3.2752,2.1308,-1.1444,1,1,90.0,0,2
2024-25,38,entered,491,Johnson,MID,Spurs,2081,93,0.82,4.2708,5.35,1.0792,1,0,90.0,0,2
2024-25,38,entered,177,Madueke,MID,Chelsea,1943,302,0.82,3.9832,5.2568,1.2736,1,1,85.0,0,3
2024-25,38,entered,91,Flekken,GKP,Brentford,3185,360,0.85,3.2428,3.58,0.3372,1,0,90.0,0,3
2024-25,38,entered,350,Gvardiol,DEF,Man City,3188,270,0.85,3.1348,4.6152,1.4804,1,0,90.0,0,8
2024-25,38,entered,415,Schär,DEF,Newcastle,2845,352,0.85,3.1248,3.8768,0.752,1,0,90.0,0,1
2025-26,1,left,224,Cucurella,DEF,Chelsea,0,0,0.45,1.8932,2.0268,0.1336,1,1,90.0,0,8
2025-26,1,left,225,James,DEF,Chelsea,0,0,0.45,1.804,2.0412,0.2372,1,1,78.0,0,5
2025-26,1,left,66,Neto,GKP,Bournemouth,0,0,0.85,3.2964,2.108,-1.1884,1,1,0.0,1,0
2025-26,1,left,449,B.Fernandes,MID,Man Utd,0,0,0.72,3.8212,3.3092,-0.512,1,0,90.0,0,2
2025-26,1,left,235,Palmer,MID,Chelsea,0,0,0.72,4.0508,4.6884,0.6376,1,1,90.0,0,3
2025-26,1,left,81,Kluivert,MID,Bournemouth,0,0,0.72,2.8732,2.4196,-0.4536,1,1,0.0,1,0
2025-26,1,left,691,Calvert-Lewin,FWD,Leeds,0,0,0.45,1.7908,1.6952,-0.0956,1,1,0.0,1,
2025-26,1,left,568,Pedro Porro,DEF,Spurs,0,0,0.45,1.7616,2.0012,0.2396,1,0,90.0,0,6
2025-26,1,entered,579,Son,MID,Spurs,0,0,0.72,3.026,4.0868,1.0608,1,0,0.0,1,0
2025-26,1,entered,404,Akanji,DEF,Man City,0,0,0.45,1.4732,2.1216,0.6484,1,0,0.0,1,0
2025-26,1,entered,565,Vicario,GKP,Spurs,0,0,0.85,3.0112,3.3136,0.3024,1,0,90.0,0,9
2025-26,1,entered,406,Khusanov,DEF,Man City,0,0,0.45,1.4256,2.164,0.7384,1,0,8.0,0,1
2025-26,1,entered,405,Aké,DEF,Man City,0,0,0.45,1.4948,2.1956,0.7008,1,0,0.0,1,0
2025-26,1,entered,596,Solanke,FWD,Spurs,0,0,0.72,2.5032,3.2892,0.786,1,0,19.0,0,1
2025-26,1,entered,382,Wirtz,MID,Liverpool,0,0,0.72,3.0472,4.506,1.4588,1,1,81.0,0,2
2025-26,1,entered,383,Luis Díaz,MID,Liverpool,0,0,0.72,3.0308,4.2564,1.2256,1,0,0.0,1,0
2025-26,2,left,81,Kluivert,MID,Bournemouth,2339,0,0.82,4.198,4.4516,0.2536,1,1,12.0,0,1
2025-26,2,left,674,Ramsdale,GKP,Newcastle,2700,0,0.85,3.6224,2.7236,-0.8988,1,1,0.0,1,0
2025-26,2,left,473,Hall,DEF,Newcastle,2188,0,0.82,3.1888,2.3472,-0.8416,1,0,14.0,0,1
