season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_mu_enter,ctrl_mu_left,d_ctrl,abs_ctrl_gap,gap_bucket,du,dpts,enter_mu_delta,both60,same_pos,model_pref_enter,actual_pref_enter,tie_pts,ctrl_pref_enter,ctrl_pref_left,rank_err
2024-25,PASS,16,335,Robertson,DEF,617,Evanilson,FWD,2.7104,3.3924,-0.682,0.682,mid,-0.4028,-5.0,0.2792,0,0,0,0,0,0,1,0
2024-25,PASS,16,335,Robertson,DEF,99,Mbeumo,MID,2.7104,3.4404,-0.73,0.73,mid,-0.5,-12.0,0.2792,0,0,0,0,0,0,1,0
2024-25,PASS,16,335,Robertson,DEF,70,Kerkez,DEF,2.7104,2.686,0.0244,0.0244,near,0.2048,-5.0,0.2792,0,1,1,0,0,1,0,1
2024-25,PASS,16,71,Kluivert,MID,617,Evanilson,FWD,3.2472,3.3924,-0.1452,0.1452,near,0.204,1.0,0.3492,1,0,1,1,0,0,1,0
2024-25,PASS,16,71,Kluivert,MID,99,Mbeumo,MID,3.2472,3.4404,-0.1932,0.1932,near,0.1068,-6.0,0.3492,1,1,1,0,0,0,1,1
2024-25,PASS,16,71,Kluivert,MID,70,Kerkez,DEF,3.2472,2.686,0.5612,0.5612,mid,0.8116,1.0,0.3492,1,0,1,1,0,1,0,0
2024-25,PASS,17,495,Pedro Porro,DEF,267,Davis,DEF,2.828,2.8612,-0.0332,0.0332,near,0.1156,-1.0,0.1488,1,1,1,0,0,0,1,1
2024-25,PASS,18,129,João Pedro,FWD,617,Evanilson,FWD,3.0988,3.3516,-0.2528,0.2528,mid,0.6384,1.0,0.8912,0,1,1,1,0,0,1,0
2024-25,PASS,19,129,João Pedro,FWD,514,Bowen,MID,2.9804,3.6956,-0.7152,0.7152,mid,-0.1864,8.0,0.6112,0,0,0,1,0,0,1,0
2024-25,PASS,19,129,João Pedro,FWD,267,Davis,DEF,2.9804,2.8472,0.1332,0.1332,near,0.7444,4.0,0.6112,1,0,1,1,0,1,0,0
2024-25,PASS,19,350,Gvardiol,DEF,514,Bowen,MID,2.972,3.6956,-0.7236,0.7236,mid,-0.7792,5.0,0.0268,0,0,0,1,0,0,1,0
2024-25,PASS,19,350,Gvardiol,DEF,267,Davis,DEF,2.972,2.8472,0.1248,0.1248,near,0.1516,1.0,0.0268,1,1,1,1,0,1,0,0
2024-25,PASS,20,129,João Pedro,FWD,110,Wissa,FWD,3.0936,3.344,-0.2504,0.2504,mid,0.2812,-2.0,0.7008,1,1,1,0,0,0,1,1
2024-25,PASS,21,491,Johnson,MID,267,Davis,DEF,3.41,2.8176,0.5924,0.5924,mid,0.8496,0.0,0.2572,0,0,1,0,1,1,0,0
2024-25,PASS,21,491,Johnson,MID,580,Huijsen,DEF,3.41,2.8264,0.5836,0.5836,mid,0.8408,1.0,0.2572,0,0,1,1,0,1,0,0
2024-25,PASS,21,491,Johnson,MID,366,B.Fernandes,MID,3.41,3.7064,-0.2964,0.2964,mid,-0.0616,-3.0,0.2572,0,1,0,0,0,0,1,0
2024-25,PASS,21,573,Milenković,DEF,267,Davis,DEF,2.85,2.8176,0.0324,0.0324,near,0.0324,1.0,0.0,1,1,1,1,0,1,0,0
2024-25,PASS,21,573,Milenković,DEF,580,Huijsen,DEF,2.85,2.8264,0.0236,0.0236,near,0.0236,2.0,0.0,1,1,1,1,0,1,0,0
2024-25,PASS,21,573,Milenković,DEF,366,B.Fernandes,MID,2.85,3.7064,-0.8564,0.8564,large,-0.8788,-2.0,0.0,1,0,0,0,0,0,1,0
2024-25,PASS,21,422,Aina,DEF,267,Davis,DEF,2.922,2.8176,0.1044,0.1044,near,0.116,1.0,0.0116,1,1,1,1,0,1,0,0
2024-25,PASS,21,422,Aina,DEF,580,Huijsen,DEF,2.922,2.8264,0.0956,0.0956,near,0.1072,2.0,0.0116,1,1,1,1,0,1,0,0
2024-25,PASS,21,422,Aina,DEF,366,B.Fernandes,MID,2.922,3.7064,-0.7844,0.7844,large,-0.7952,-2.0,0.0116,1,0,0,0,0,0,1,0
2024-25,PASS,22,491,Johnson,MID,58,Watkins,FWD,3.4188,3.8364,-0.4176,0.4176,mid,-0.2132,-8.0,0.2596,0,0,0,0,0,0,1,0
2024-25,PASS,22,491,Johnson,MID,350,Gvardiol,DEF,3.4188,2.9488,0.47,0.47,mid,0.74,-6.0,0.2596,0,0,1,0,0,1,0,1
2024-25,PASS,22,436,Murillo,DEF,58,Watkins,FWD,2.8432,3.8364,-0.9932,0.9932,large,-1.0484,-7.0,0.0,1,0,0,0,0,0,1,0
2024-25,PASS,22,436,Murillo,DEF,350,Gvardiol,DEF,2.8432,2.9488,-0.1056,0.1056,near,-0.0952,-5.0,0.0,1,1,0,0,0,0,1,0
2024-25,PASS,23,129,João Pedro,FWD,252,Raúl,FWD,3.2352,3.558,-0.3228,0.3228,mid,0.0384,-1.0,0.458,1,1,1,0,0,0,1,1
2024-25,PASS,24,580,Huijsen,DEF,398,Gordon,MID,2.9768,4.15,-1.1732,1.1732,large,-1.1752,-1.0,0.0,1,0,0,0,0,0,1,0
2024-25,PASS,24,580,Huijsen,DEF,311,Alexander-Arnold,DEF,2.9768,5.9544,-2.9776,2.9776,large,-2.9988,-7.0,0.0,1,1,0,0,0,0,1,0
2024-25,PASS,24,327,Luis Díaz,MID,398,Gordon,MID,6.8536,4.15,2.7036,2.7036,large,2.9468,4.0,0.2452,1,1,1,1,0,1,0,0
2024-25,PASS,24,327,Luis Díaz,MID,311,Alexander-Arnold,DEF,6.8536,5.9544,0.8992,0.8992,large,1.1232,-2.0,0.2452,1,0,1,0,0,1,0,1
2024-25,PASS,26,218,Beto,FWD,36,Digne,DEF,2.9708,2.952,0.0188,0.0188,near,1.1028,6.0,1.084,0,0,1,1,0,1,0,0
2024-25,PASS,26,218,Beto,FWD,252,Raúl,FWD,2.9708,3.738,-0.7672,0.7672,large,0.2556,4.0,1.084,1,1,1,1,0,0,1,0
2024-25,PASS,26,218,Beto,FWD,78,Semenyo,MID,2.9708,3.816,-0.8452,0.8452,large,0.2388,4.0,1.084,1,0,1,1,0,0,1,0
2024-25,PASS,26,211,Muñoz,DEF,36,Digne,DEF,2.9856,2.952,0.0336,0.0336,near,0.0336,13.0,0.0,0,1,1,1,0,1,0,0
2024-25,PASS,26,211,Muñoz,DEF,252,Raúl,FWD,2.9856,3.738,-0.7524,0.7524,large,-0.8136,11.0,0.0,1,0,0,1,0,0,1,0
2024-25,PASS,26,211,Muñoz,DEF,78,Semenyo,MID,2.9856,3.816,-0.8304,0.8304,large,-0.8304,11.0,0.0,1,0,0,1,0,0,1,0
2024-25,PASS,26,71,Kluivert,MID,36,Digne,DEF,3.8712,2.952,0.9192,0.9192,large,1.0484,2.0,0.1292,0,0,1,1,0,1,0,0
2024-25,PASS,26,71,Kluivert,MID,252,Raúl,FWD,3.8712,3.738,0.1332,0.1332,near,0.2012,0.0,0.1292,1,0,1,0,1,1,0,0
2024-25,PASS,26,71,Kluivert,MID,78,Semenyo,MID,3.8712,3.816,0.0552,0.0552,near,0.1844,0.0,0.1292,1,1,1,0,1,1,0,0
2024-25,PASS,28,181,Nkunku,MID,366,B.Fernandes,MID,3.4152,4.564,-1.1488,1.1488,large,-0.01,-6.0,1.1388,1,1,0,0,0,0,1,0
2024-25,PASS,29,218,Beto,FWD,571,Savinho,MID,3.2728,3.7108,-0.438,0.438,mid,0.3192,2.0,0.7572,0,0,1,1,0,0,1,0
2024-25,PASS,30,573,Milenković,DEF,58,Watkins,FWD,3.1864,4.2324,-1.046,1.046,large,-1.046,6.0,0.0,0,0,0,1,0,0,1,0
2024-25,PASS,30,573,Milenković,DEF,163,Cucurella,DEF,3.1864,3.2872,-0.1008,0.1008,near,-0.1008,1.0,0.0,1,1,0,1,0,0,1,0
2024-25,PASS,30,181,Nkunku,MID,58,Watkins,FWD,3.4784,4.2324,-0.754,0.754,large,-0.0164,0.0,0.7376,0,0,0,0,1,0,1,0
2024-25,PASS,30,181,Nkunku,MID,163,Cucurella,DEF,3.4784,3.2872,0.1912,0.1912,near,0.9288,-5.0,0.7376,0,0,1,0,0,1,0,1
2024-25,PASS,34,392,Barnes,MID,99,Mbeumo,MID,3.988,4.3628,-0.3748,0.3748,mid,0.0008,1.0,0.3756,1,1,1,1,0,0,1,0
2024-25,PASS,34,392,Barnes,MID,573,Milenković,DEF,3.988,3.0908,0.8972,0.8972,large,1.2728,2.0,0.3756,1,0,1,1,0,1,0,0
2024-25,PASS,34,335,Robertson,DEF,99,Mbeumo,MID,3.1128,4.3628,-1.25,1.25,large,-1.25,0.0,0.0,1,0,0,0,1,0,1,0
2024-25,PASS,34,335,Robertson,DEF,573,Milenković,DEF,3.1128,3.0908,0.022,0.022,near,0.022,1.0,0.0,1,1,1,1,0,1,0,0
2025-26,FAIL,1,384,Gakpo,MID,224,Cucurella,DEF,2.7272,1.8932,0.834,0.834,large,1.878,-1.0,1.1156,1,0,1,0,0,1,0,1
2025-26,FAIL,1,384,Gakpo,MID,449,B.Fernandes,MID,2.7272,3.8212,-1.094,1.094,large,-0.2608,5.0,1.1156,1,1,0,1,0,0,1,0
2025-26,FAIL,1,384,Gakpo,MID,691,Calvert-Lewin,FWD,2.7272,1.7908,0.9364,0.9364,large,2.052,7.0,1.1156,0,0,1,1,0,1,0,0
2025-26,FAIL,1,384,Gakpo,MID,485,Gordon,MID,2.7272,3.0228,-0.2956,0.2956,mid,0.2884,4.0,1.1156,1,1,1,1,0,0,1,0
2025-26,FAIL,1,505,Milenković,DEF,224,Cucurella,DEF,1.7124,1.8932,-0.1808,0.1808,near,-0.084,-6.0,0.1684,1,1,0,0,0,0,1,0
2025-26,FAIL,1,505,Milenković,DEF,449,B.Fernandes,MID,1.7124,3.8212,-2.1088,2.1088,large,-2.2228,0.0,0.1684,1,0,0,0,1,0,1,0
2025-26,FAIL,1,505,Milenković,DEF,691,Calvert-Lewin,FWD,1.7124,1.7908,-0.0784,0.0784,near,0.09,2.0,0.1684,0,0,1,1,0,0,1,0
2025-26,FAIL,1,505,Milenković,DEF,485,Gordon,MID,1.7124,3.0228,-1.3104,1.3104,large,-1.6736,-1.0,0.1684,1,0,0,0,0,0,1,0
2025-26,FAIL,1,596,Solanke,FWD,224,Cucurella,DEF,2.5032,1.8932,0.61,0.61,mid,1.0932,-7.0,0.5548,0,0,1,0,0,1,0,1
2025-26,FAIL,1,596,Solanke,FWD,449,B.Fernandes,MID,2.5032,3.8212,-1.318,1.318,large,-1.0456,-1.0,0.5548,0,0,0,0,0,0,1,0
2025-26,FAIL,1,596,Solanke,FWD,691,Calvert-Lewin,FWD,2.5032,1.7908,0.7124,0.7124,mid,1.2672,1.0,0.5548,0,1,1,1,0,1,0,0
2025-26,FAIL,1,596,Solanke,FWD,485,Gordon,MID,2.5032,3.0228,-0.5196,0.5196,mid,-0.4964,-2.0,0.5548,0,0,0,0,0,0,1,0
2025-26,FAIL,1,383,Luis Díaz,MID,224,Cucurella,DEF,3.0308,1.8932,1.1376,1.1376,large,1.9204,-8.0,0.8544,0,0,1,0,0,1,0,1
2025-26,FAIL,1,383,Luis Díaz,MID,449,B.Fernandes,MID,3.0308,3.8212,-0.7904,0.7904,large,-0.2184,-2.0,0.8544,0,1,0,0,0,0,1,0
2025-26,FAIL,1,383,Luis Díaz,MID,691,Calvert-Lewin,FWD,3.0308,1.7908,1.24,1.24,large,2.0944,0.0,0.8544,0,0,1,0,1,1,0,0
2025-26,FAIL,1,383,Luis Díaz,MID,485,Gordon,MID,3.0308,3.0228,0.008,0.008,near,0.3308,-3.0,0.8544,0,1,1,0,0,1,0,1
2025-26,FAIL,2,288,Travers,GKP,17,Ødegaard,MID,3.4912,3.83,-0.3388,0.3388,mid,-0.4928,-1.0,0.0,0,0,0,0,0,0,1,0
2025-26,FAIL,2,288,Travers,GKP,674,Ramsdale,GKP,3.4912,3.6224,-0.1312,0.1312,near,-0.1312,0.0,0.0,0,1,0,0,1,0,1,0
2025-26,FAIL,2,288,Travers,GKP,415,Savinho,MID,3.4912,3.7048,-0.2136,0.2136,near,-0.2756,0.0,0.0,0,0,0,0,1,0,1,0
2025-26,FAIL,2,120,Schade,MID,17,Ødegaard,MID,3.4972,3.83,-0.3328,0.3328,mid,0.054,2.0,0.5408,0,1,1,1,0,0,1,0
2025-26,FAIL,2,120,Schade,MID,674,Ramsdale,GKP,3.4972,3.6224,-0.1252,0.1252,near,0.4156,3.0,0.5408,0,0,1,1,0,0,1,0
2025-26,FAIL,2,120,Schade,MID,415,Savinho,MID,3.4972,3.7048,-0.2076,0.2076,near,0.2712,3.0,0.5408,0,1,1,1,0,0,1,0
2025-26,FAIL,2,485,Gordon,MID,17,Ødegaard,MID,3.2548,3.83,-0.5752,0.5752,mid,0.002,-3.0,0.7312,0,1,1,0,0,0,1,1
2025-26,FAIL,2,485,Gordon,MID,674,Ramsdale,GKP,3.2548,3.6224,-0.3676,0.3676,mid,0.3636,-2.0,0.7312,0,0,1,0,0,0,1,1
2025-26,FAIL,2,485,Gordon,MID,415,Savinho,MID,3.2548,3.7048,-0.45,0.45,mid,0.2192,-2.0,0.7312,0,1,1,0,0,0,1,1
2025-26,FAIL,3,235,Palmer,MID,381,M.Salah,MID,3.856,4.8012,-0.9452,0.9452,large,-0.43,-3.0,1.0684,0,1,0,0,0,0,1,0
2025-26,FAIL,4,235,Palmer,MID,453,Garnacho,MID,3.3356,3.276,0.0596,0.0596,near,0.8172,6.0,0.7576,0,1,1,1,0,1,0,0
2025-26,FAIL,5,226,Chalobah,DEF,81,Kluivert,MID,2.9232,3.338,-0.4148,0.4148,mid,-0.6298,7.0,0.182,0,0,0,1,0,0,1,0
2025-26,FAIL,5,226,Chalobah,DEF,241,Caicedo,MID,2.9232,3.1608,-0.2376,0.2376,near,0.1236,4.0,0.182,1,0,1,1,0,0,1,0
2025-26,FAIL,5,226,Chalobah,DEF,430,Haaland,FWD,2.9232,4.024,-1.1008,1.1008,large,-1.04,-1.0,0.182,1,0,0,0,0,0,1,0
2025-26,FAIL,5,226,Chalobah,DEF,191,Estève,DEF,2.9232,2.888,0.0352,0.0352,near,0.2064,4.0,0.182,1,1,1,1,0,1,0,0
2025-26,FAIL,5,235,Palmer,MID,81,Kluivert,MID,3.3192,3.338,-0.0188,0.0188,near,0.4202,0.0,0.836,0,1,1,0,1,0,1,0
2025-26,FAIL,5,235,Palmer,MID,241,Caicedo,MID,3.3192,3.1608,0.1584,0.1584,near,1.1736,-3.0,0.836,0,1,1,0,0,1,0,1
2025-26,FAIL,5,235,Palmer,MID,430,Haaland,FWD,3.3192,4.024,-0.7048,0.7048,mid,0.01,-8.0,0.836,0,0,1,0,0,0,1,1
2025-26,FAIL,5,235,Palmer,MID,191,Estève,DEF,3.3192,2.888,0.4312,0.4312,mid,1.2564,-3.0,0.836,0,0,1,0,0,1,0,1
2025-26,FAIL,5,86,Brooks,MID,81,Kluivert,MID,2.3476,3.338,-0.9904,0.9904,large,-0.1962,2.0,1.1912,0,1,0,1,0,0,1,0
2025-26,FAIL,5,86,Brooks,MID,241,Caicedo,MID,2.3476,3.1608,-0.8132,0.8132,large,0.5572,-1.0,1.1912,1,1,1,0,0,0,1,1
2025-26,FAIL,5,86,Brooks,MID,430,Haaland,FWD,2.3476,4.024,-1.6764,1.6764,large,-0.6064,-6.0,1.1912,1,0,0,0,0,0,1,0
2025-26,FAIL,5,86,Brooks,MID,191,Estève,DEF,2.3476,2.888,-0.5404,0.5404,mid,0.64,-1.0,1.1912,1,0,1,0,0,0,1,1
2025-26,FAIL,5,499,Isak,FWD,81,Kluivert,MID,3.5372,3.338,0.1992,0.1992,near,-0.1978,0.0,0.0,0,0,0,0,1,1,0,0
2025-26,FAIL,5,499,Isak,FWD,241,Caicedo,MID,3.5372,3.1608,0.3764,0.3764,mid,0.5556,-3.0,0.0,0,0,1,0,0,1,0,1
2025-26,FAIL,5,499,Isak,FWD,430,Haaland,FWD,3.5372,4.024,-0.4868,0.4868,mid,-0.608,-8.0,0.0,0,1,0,0,0,0,1,0
2025-26,FAIL,5,499,Isak,FWD,191,Estève,DEF,3.5372,2.888,0.6492,0.6492,mid,0.6384,-3.0,0.0,0,0,1,0,0,1,0,1
2025-26,FAIL,6,414,Foden,MID,82,Semenyo,MID,3.5676,3.8224,-0.2548,0.2548,mid,0.1932,-6.0,0.448,1,1,1,0,0,0,1,1
2025-26,FAIL,7,81,Kluivert,MID,241,Caicedo,MID,3.182,3.6036,-0.4216,0.4216,mid,0.3636,-3.0,0.5504,0,1,1,0,0,0,1,1
2025-26,FAIL,7,81,Kluivert,MID,348,Rodon,DEF,3.182,3.2772,-0.0952,0.0952,near,0.4552,6.0,0.5504,0,0,1,1,0,0,1,0
2025-26,FAIL,7,81,Kluivert,MID,119,Mbeumo,MID,3.182,3.5744,-0.3924,0.3924,mid,0.158,1.0,0.5504,0,1,1,1,0,0,1,0
2025-26,FAIL,7,237,Enzo,MID,241,Caicedo,MID,3.2472,3.6036,-0.3564,0.3564,mid,0.1524,-8.0,0.274,1,1,1,0,0,0,1,1
2025-26,FAIL,7,237,Enzo,MID,348,Rodon,DEF,3.2472,3.2772,-0.03,0.03,near,0.244,1.0,0.274,1,0,1,1,0,0,1,0
2025-26,FAIL,7,237,Enzo,MID,119,Mbeumo,MID,3.2472,3.5744,-0.3272,0.3272,mid,-0.0532,-4.0,0.274,1,1,0,0,0,0,1,0
2025-26,FAIL,7,295,Keane,DEF,241,Caicedo,MID,3.2716,3.6036,-0.332,0.332,mid,0.1556,-6.0,0.2528,1,0,1,0,0,0,1,1
2025-26,FAIL,7,295,Keane,DEF,348,Rodon,DEF,3.2716,3.2772,-0.0056,0.0056,near,0.2472,3.0,0.2528,1,1,1,1,0,0,1,0
2025-26,FAIL,7,295,Keane,DEF,119,Mbeumo,MID,3.2716,3.5744,-0.3028,0.3028,mid,-0.05,-2.0,0.2528,1,0,0,0,0,0,1,0
2025-26,FAIL,8,384,Gakpo,MID,257,Lacroix,DEF,3.1808,3.232,-0.0512,0.0512,near,0.35,6.0,0.5776,1,0,1,1,0,0,1,0
2025-26,FAIL,8,384,Gakpo,MID,670,Roefs,GKP,3.1808,3.706,-0.5252,0.5252,mid,0.0524,0.0,0.5776,1,0,1,0,1,0,1,0
2025-26,FAIL,8,384,Gakpo,MID,449,B.Fernandes,MID,3.1808,3.7392,-0.5584,0.5584,mid,-0.1928,-1.0,0.5776,1,1,0,0,0,0,1,0
2025-26,FAIL,8,384,Gakpo,MID,190,Ekdal,DEF,3.1808,3.0896,0.0912,0.0912,near,0.706,7.0,0.5776,0,0,1,1,0,1,0,0
2025-26,FAIL,8,328,Sessegnon,MID,257,Lacroix,DEF,2.8984,3.232,-0.3336,0.3336,mid,0.2636,1.0,0.7736,1,0,1,1,0,0,1,0
2025-26,FAIL,8,328,Sessegnon,MID,670,Roefs,GKP,2.8984,3.706,-0.8076,0.8076,large,-0.034,-5.0,0.7736,1,0,0,0,0,0,1,0
2025-26,FAIL,8,328,Sessegnon,MID,449,B.Fernandes,MID,2.8984,3.7392,-0.8408,0.8408,large,-0.2792,-6.0,0.7736,1,1,0,0,0,0,1,0
2025-26,FAIL,8,328,Sessegnon,MID,190,Ekdal,DEF,2.8984,3.0896,-0.1912,0.1912,near,0.6196,2.0,0.7736,0,0,1,1,0,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,257,Lacroix,DEF,2.6316,3.232,-0.6004,0.6004,mid,0.0592,10.0,0.836,1,1,1,1,0,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,670,Roefs,GKP,2.6316,3.706,-1.0744,1.0744,large,-0.2384,4.0,0.836,1,0,0,1,0,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,449,B.Fernandes,MID,2.6316,3.7392,-1.1076,1.1076,large,-0.4836,3.0,0.836,1,0,0,1,0,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,190,Ekdal,DEF,2.6316,3.0896,-0.458,0.458,mid,0.4152,11.0,0.836,0,1,1,1,0,0,1,0
2025-26,FAIL,8,565,Vicario,GKP,257,Lacroix,DEF,3.8304,3.232,0.5984,0.5984,mid,0.4116,0.0,-0.0104,1,0,1,0,1,1,0,0
2025-26,FAIL,8,565,Vicario,GKP,670,Roefs,GKP,3.8304,3.706,0.1244,0.1244,near,0.114,-6.0,-0.0104,1,1,1,0,0,1,0,1
2025-26,FAIL,8,565,Vicario,GKP,449,B.Fernandes,MID,3.8304,3.7392,0.0912,0.0912,near,-0.1312,-7.0,-0.0104,1,0,0,0,0,1,0,0
2025-26,FAIL,8,565,Vicario,GKP,190,Ekdal,DEF,3.8304,3.0896,0.7408,0.7408,mid,0.7676,1.0,-0.0104,0,0,1,1,0,1,0,0
2025-26,FAIL,9,81,Kluivert,MID,291,Tarkowski,DEF,3.184,3.4212,-0.2372,0.2372,near,0.2812,1.0,0.5752,1,0,1,1,0,0,1,0
2025-26,FAIL,10,384,Gakpo,MID,257,Lacroix,DEF,3.4136,3.4928,-0.0792,0.0792,near,0.2068,-5.0,0.502,1,0,1,0,0,0,1,1
2025-26,FAIL,10,384,Gakpo,MID,5,Gabriel,DEF,3.4136,3.5992,-0.1856,0.1856,near,0.2768,-9.0,0.502,1,0,1,0,0,0,1,1
2025-26,FAIL,10,384,Gakpo,MID,119,Mbeumo,MID,3.4136,3.594,-0.1804,0.1804,near,0.3216,1.0,0.502,1,1,1,1,0,0,1,0
2025-26,FAIL,10,267,Sarr,MID,257,Lacroix,DEF,3.5164,3.4928,0.0236,0.0236,near,0.6644,-5.0,0.8568,1,0,1,0,0,1,0,1
2025-26,FAIL,10,267,Sarr,MID,5,Gabriel,DEF,3.5164,3.5992,-0.0828,0.0828,near,0.7344,-9.0,0.8568,1,0,1,0,0,0,1,1
2025-26,FAIL,10,267,Sarr,MID,119,Mbeumo,MID,3.5164,3.594,-0.0776,0.0776,near,0.7792,1.0,0.8568,1,1,1,1,0,0,1,0
2025-26,FAIL,10,411,O'Reilly,DEF,257,Lacroix,DEF,2.9036,3.4928,-0.5892,0.5892,mid,0.05,0.0,0.8552,1,1,1,0,1,0,1,0
2025-26,FAIL,10,411,O'Reilly,DEF,5,Gabriel,DEF,2.9036,3.5992,-0.6956,0.6956,mid,0.12,-4.0,0.8552,1,1,1,0,0,0,1,1
2025-26,FAIL,10,411,O'Reilly,DEF,119,Mbeumo,MID,2.9036,3.594,-0.6904,0.6904,mid,0.1648,6.0,0.8552,1,0,1,1,0,0,1,0
2025-26,FAIL,11,257,Lacroix,DEF,72,Senesi,DEF,3.4216,3.4592,-0.0376,0.0376,near,0.1208,4.0,0.2276,1,1,1,1,0,0,1,0
2025-26,FAIL,11,257,Lacroix,DEF,241,Caicedo,MID,3.4216,3.6788,-0.2572,0.2572,mid,0.1788,4.0,0.2276,1,0,1,1,0,0,1,0
2025-26,FAIL,11,257,Lacroix,DEF,299,Ndiaye,MID,3.4216,3.4972,-0.0756,0.0756,near,0.0088,3.0,0.2276,1,0,1,1,0,0,1,0
2025-26,FAIL,11,257,Lacroix,DEF,694,Mukiele,DEF,3.4216,3.498,-0.0764,0.0764,near,0.1512,2.0,0.2276,1,1,1,1,0,0,1,0
2025-26,FAIL,11,267,Sarr,MID,72,Senesi,DEF,3.4452,3.4592,-0.014,0.014,near,0.5228,1.0,0.606,1,0,1,1,0,0,1,0
2025-26,FAIL,11,267,Sarr,MID,241,Caicedo,MID,3.4452,3.6788,-0.2336,0.2336,near,0.5808,1.0,0.606,1,1,1,1,0,0,1,0
2025-26,FAIL,11,267,Sarr,MID,299,Ndiaye,MID,3.4452,3.4972,-0.052,0.052,near,0.4108,0.0,0.606,1,1,1,0,1,0,1,0
2025-26,FAIL,11,267,Sarr,MID,694,Mukiele,DEF,3.4452,3.498,-0.0528,0.0528,near,0.5532,-1.0,0.606,1,0,1,0,0,0,1,1
2025-26,FAIL,11,411,O'Reilly,DEF,72,Senesi,DEF,2.8784,3.4592,-0.5808,0.5808,mid,0.0804,9.0,0.7304,1,1,1,1,0,0,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,241,Caicedo,MID,2.8784,3.6788,-0.8004,0.8004,large,0.1384,9.0,0.7304,1,0,1,1,0,0,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,299,Ndiaye,MID,2.8784,3.4972,-0.6188,0.6188,mid,-0.0316,8.0,0.7304,1,0,0,1,0,0,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,694,Mukiele,DEF,2.8784,3.498,-0.6196,0.6196,mid,0.1108,7.0,0.7304,1,1,1,1,0,0,1,0
2025-26,FAIL,11,295,Keane,DEF,72,Senesi,DEF,3.4128,3.4592,-0.0464,0.0464,near,0.0028,13.0,0.1184,1,1,1,1,0,0,1,0
2025-26,FAIL,11,295,Keane,DEF,241,Caicedo,MID,3.4128,3.6788,-0.266,0.266,mid,0.0608,13.0,0.1184,1,0,1,1,0,0,1,0
2025-26,FAIL,11,295,Keane,DEF,299,Ndiaye,MID,3.4128,3.4972,-0.0844,0.0844,near,-0.1092,12.0,0.1184,1,0,0,1,0,0,1,0
2025-26,FAIL,11,295,Keane,DEF,694,Mukiele,DEF,3.4128,3.498,-0.0852,0.0852,near,0.0332,11.0,0.1184,1,1,1,1,0,0,1,0
2025-26,FAIL,12,384,Gakpo,MID,241,Caicedo,MID,3.3768,3.5,-0.1232,0.1232,near,0.718,2.0,0.644,0,1,1,1,0,0,1,0
2025-26,FAIL,12,384,Gakpo,MID,373,Virgil,DEF,3.3768,3.3868,-0.01,0.01,near,0.564,-1.0,0.644,1,0,1,0,0,0,1,1
2025-26,FAIL,12,384,Gakpo,MID,119,Mbeumo,MID,3.3768,3.8044,-0.4276,0.4276,mid,0.2164,1.0,0.644,1,1,1,1,0,0,1,0
2025-26,FAIL,12,283,Mateta,FWD,241,Caicedo,MID,3.3616,3.5,-0.1384,0.1384,near,0.22,1.0,0.1612,0,0,1,1,0,0,1,0
2025-26,FAIL,12,283,Mateta,FWD,373,Virgil,DEF,3.3616,3.3868,-0.0252,0.0252,near,0.066,-2.0,0.1612,0,0,1,0,0,0,1,1
2025-26,FAIL,12,283,Mateta,FWD,119,Mbeumo,MID,3.3616,3.8044,-0.4428,0.4428,mid,-0.2816,0.0,0.1612,0,0,0,0,1,0,1,0
2025-26,FAIL,12,452,Amad,MID,241,Caicedo,MID,3.4692,3.5,-0.0308,0.0308,near,0.41,2.0,0.2436,0,1,1,1,0,0,1,0
2025-26,FAIL,12,452,Amad,MID,373,Virgil,DEF,3.4692,3.3868,0.0824,0.0824,near,0.256,-1.0,0.2436,1,0,1,0,0,1,0,1
2025-26,FAIL,12,452,Amad,MID,119,Mbeumo,MID,3.4692,3.8044,-0.3352,0.3352,mid,-0.0916,1.0,0.2436,1,1,0,1,0,0,1,0
2025-26,FAIL,13,267,Sarr,MID,136,Thiago,FWD,3.3472,3.5572,-0.21,0.21,near,0.3272,-12.0,0.5372,0,0,1,0,0,0,1,1
2025-26,FAIL,14,178,Welbeck,FWD,136,Thiago,FWD,3.1816,3.3156,-0.134,0.134,near,0.1376,0.0,0.2716,0,1,1,0,1,0,1,0
2025-26,FAIL,14,178,Welbeck,FWD,119,Mbeumo,MID,3.1816,3.5976,-0.416,0.416,mid,-0.1444,-1.0,0.2716,0,0,0,0,0,0,1,0
2025-26,FAIL,14,283,Mateta,FWD,136,Thiago,FWD,3.3896,3.3156,0.074,0.074,near,0.234,1.0,0.16,0,1,1,1,0,1,0,0
2025-26,FAIL,14,283,Mateta,FWD,119,Mbeumo,MID,3.3896,3.5976,-0.208,0.208,near,-0.048,0.0,0.16,1,0,0,0,1,0,1,0
