season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,du,dpts,enter_u,left_u,enter_pts,left_pts,enter_mins,left_mins,enter_mu_delta,both60,both_play,model_pref_enter,actual_pref_enter,tie_pts
2024-25,PASS,22,491,Johnson,MID,58,Watkins,FWD,-0.2132,-8.0,3.6784,3.8916,0.0,8.0,0.0,79.0,0.2596,0,0,0,0,0
2024-25,PASS,22,491,Johnson,MID,350,Gvardiol,DEF,0.74,-6.0,3.6784,2.9384,0.0,6.0,0.0,90.0,0.2596,0,0,1,0,0
2024-25,PASS,22,436,Murillo,DEF,58,Watkins,FWD,-1.0484,-7.0,2.8432,3.8916,1.0,8.0,90.0,79.0,0.0,1,1,0,0,0
2024-25,PASS,22,436,Murillo,DEF,350,Gvardiol,DEF,-0.0952,-5.0,2.8432,2.9384,1.0,6.0,90.0,90.0,0.0,1,1,0,0,0
2024-25,PASS,23,129,João Pedro,FWD,252,Raúl,FWD,0.0384,-1.0,3.6932,3.6548,1.0,2.0,90.0,63.0,0.458,1,1,1,0,0
2024-25,PASS,24,580,Huijsen,DEF,398,Gordon,MID,-1.1752,-1.0,2.9768,4.152,0.0,1.0,90.0,90.0,0.0,1,1,0,0,0
2024-25,PASS,24,580,Huijsen,DEF,311,Alexander-Arnold,DEF,-2.9988,-7.0,2.9768,5.9756,0.0,7.0,90.0,98.0,0.0,1,1,0,0,0
2024-25,PASS,24,327,Luis Díaz,MID,398,Gordon,MID,2.9468,4.0,7.0988,4.152,5.0,1.0,177.0,90.0,0.2452,1,1,1,1,0
2024-25,PASS,24,327,Luis Díaz,MID,311,Alexander-Arnold,DEF,1.1232,-2.0,7.0988,5.9756,5.0,7.0,177.0,98.0,0.2452,1,1,1,0,0
2024-25,PASS,26,218,Beto,FWD,36,Digne,DEF,1.1028,6.0,4.0548,2.952,6.0,0.0,90.0,0.0,1.084,0,0,1,1,0
2024-25,PASS,26,218,Beto,FWD,252,Raúl,FWD,0.2556,4.0,4.0548,3.7992,6.0,2.0,90.0,90.0,1.084,1,1,1,1,0
2024-25,PASS,26,218,Beto,FWD,78,Semenyo,MID,0.2388,4.0,4.0548,3.816,6.0,2.0,90.0,90.0,1.084,1,1,1,1,0
2024-25,PASS,26,211,Muñoz,DEF,36,Digne,DEF,0.0336,13.0,2.9856,2.952,13.0,0.0,90.0,0.0,0.0,0,0,1,1,0
2024-25,PASS,26,211,Muñoz,DEF,252,Raúl,FWD,-0.8136,11.0,2.9856,3.7992,13.0,2.0,90.0,90.0,0.0,1,1,0,1,0
2024-25,PASS,26,211,Muñoz,DEF,78,Semenyo,MID,-0.8304,11.0,2.9856,3.816,13.0,2.0,90.0,90.0,0.0,1,1,0,1,0
2024-25,PASS,26,71,Kluivert,MID,36,Digne,DEF,1.0484,2.0,4.0004,2.952,2.0,0.0,72.0,0.0,0.1292,0,0,1,1,0
2024-25,PASS,26,71,Kluivert,MID,252,Raúl,FWD,0.2012,0.0,4.0004,3.7992,2.0,2.0,72.0,90.0,0.1292,1,1,1,0,1
2024-25,PASS,26,71,Kluivert,MID,78,Semenyo,MID,0.1844,0.0,4.0004,3.816,2.0,2.0,72.0,90.0,0.1292,1,1,1,0,1
2024-25,PASS,28,181,Nkunku,MID,366,B.Fernandes,MID,-0.01,-6.0,4.554,4.564,3.0,9.0,88.0,90.0,1.1388,1,1,0,0,0
2024-25,PASS,29,218,Beto,FWD,571,Savinho,MID,0.3192,2.0,4.03,3.7108,2.0,0.0,79.0,57.0,0.7572,0,1,1,1,0
2024-25,PASS,30,573,Milenković,DEF,58,Watkins,FWD,-1.046,6.0,3.1864,4.2324,6.0,0.0,90.0,25.0,0.0,0,1,0,1,0
2024-25,PASS,30,573,Milenković,DEF,163,Cucurella,DEF,-0.1008,1.0,3.1864,3.2872,6.0,5.0,90.0,90.0,0.0,1,1,0,1,0
2024-25,PASS,30,181,Nkunku,MID,58,Watkins,FWD,-0.0164,0.0,4.216,4.2324,0.0,0.0,0.0,25.0,0.7376,0,0,0,0,1
2024-25,PASS,30,181,Nkunku,MID,163,Cucurella,DEF,0.9288,-5.0,4.216,3.2872,0.0,5.0,0.0,90.0,0.7376,0,0,1,0,0
2024-25,PASS,34,392,Barnes,MID,99,Mbeumo,MID,0.0008,1.0,4.3636,4.3628,3.0,2.0,76.0,90.0,0.3756,1,1,1,1,0
2024-25,PASS,34,392,Barnes,MID,573,Milenković,DEF,1.2728,2.0,4.3636,3.0908,3.0,1.0,76.0,90.0,0.3756,1,1,1,1,0
2024-25,PASS,34,335,Robertson,DEF,99,Mbeumo,MID,-1.25,0.0,3.1128,4.3628,2.0,2.0,90.0,90.0,0.0,1,1,0,0,1
2024-25,PASS,34,335,Robertson,DEF,573,Milenković,DEF,0.022,1.0,3.1128,3.0908,2.0,1.0,90.0,90.0,0.0,1,1,1,1,0
2025-26,FAIL,1,384,Gakpo,MID,224,Cucurella,DEF,1.878,-1.0,3.8428,1.9648,7.0,8.0,90.0,90.0,1.1156,1,1,1,0,0
2025-26,FAIL,1,384,Gakpo,MID,449,B.Fernandes,MID,-0.2608,5.0,3.8428,4.1036,7.0,2.0,90.0,90.0,1.1156,1,1,0,1,0
2025-26,FAIL,1,384,Gakpo,MID,691,Calvert-Lewin,FWD,2.052,7.0,3.8428,1.7908,7.0,0.0,90.0,0.0,1.1156,0,0,1,1,0
2025-26,FAIL,1,384,Gakpo,MID,485,Gordon,MID,0.2884,4.0,3.8428,3.5544,7.0,3.0,90.0,90.0,1.1156,1,1,1,1,0
2025-26,FAIL,1,505,Milenković,DEF,224,Cucurella,DEF,-0.084,-6.0,1.8808,1.9648,2.0,8.0,90.0,90.0,0.1684,1,1,0,0,0
2025-26,FAIL,1,505,Milenković,DEF,449,B.Fernandes,MID,-2.2228,0.0,1.8808,4.1036,2.0,2.0,90.0,90.0,0.1684,1,1,0,0,1
2025-26,FAIL,1,505,Milenković,DEF,691,Calvert-Lewin,FWD,0.09,2.0,1.8808,1.7908,2.0,0.0,90.0,0.0,0.1684,0,0,1,1,0
2025-26,FAIL,1,505,Milenković,DEF,485,Gordon,MID,-1.6736,-1.0,1.8808,3.5544,2.0,3.0,90.0,90.0,0.1684,1,1,0,0,0
2025-26,FAIL,1,596,Solanke,FWD,224,Cucurella,DEF,1.0932,-7.0,3.058,1.9648,1.0,8.0,19.0,90.0,0.5548,0,1,1,0,0
2025-26,FAIL,1,596,Solanke,FWD,449,B.Fernandes,MID,-1.0456,-1.0,3.058,4.1036,1.0,2.0,19.0,90.0,0.5548,0,1,0,0,0
2025-26,FAIL,1,596,Solanke,FWD,691,Calvert-Lewin,FWD,1.2672,1.0,3.058,1.7908,1.0,0.0,19.0,0.0,0.5548,0,0,1,1,0
2025-26,FAIL,1,596,Solanke,FWD,485,Gordon,MID,-0.4964,-2.0,3.058,3.5544,1.0,3.0,19.0,90.0,0.5548,0,1,0,0,0
2025-26,FAIL,1,383,Luis Díaz,MID,224,Cucurella,DEF,1.9204,-8.0,3.8852,1.9648,0.0,8.0,0.0,90.0,0.8544,0,0,1,0,0
2025-26,FAIL,1,383,Luis Díaz,MID,449,B.Fernandes,MID,-0.2184,-2.0,3.8852,4.1036,0.0,2.0,0.0,90.0,0.8544,0,0,0,0,0
2025-26,FAIL,1,383,Luis Díaz,MID,691,Calvert-Lewin,FWD,2.0944,0.0,3.8852,1.7908,0.0,0.0,0.0,0.0,0.8544,0,0,1,0,1
2025-26,FAIL,1,383,Luis Díaz,MID,485,Gordon,MID,0.3308,-3.0,3.8852,3.5544,0.0,3.0,0.0,90.0,0.8544,0,0,1,0,0
2025-26,FAIL,2,288,Travers,GKP,17,Ødegaard,MID,-0.4928,-1.0,3.4912,3.984,0.0,1.0,0.0,37.0,0.0,0,0,0,0,0
2025-26,FAIL,2,288,Travers,GKP,674,Ramsdale,GKP,-0.1312,0.0,3.4912,3.6224,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2025-26,FAIL,2,288,Travers,GKP,415,Savinho,MID,-0.2756,0.0,3.4912,3.7668,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
2025-26,FAIL,2,120,Schade,MID,17,Ødegaard,MID,0.054,2.0,4.038,3.984,3.0,1.0,78.0,37.0,0.5408,0,1,1,1,0
2025-26,FAIL,2,120,Schade,MID,674,Ramsdale,GKP,0.4156,3.0,4.038,3.6224,3.0,0.0,78.0,0.0,0.5408,0,0,1,1,0
2025-26,FAIL,2,120,Schade,MID,415,Savinho,MID,0.2712,3.0,4.038,3.7668,3.0,0.0,78.0,0.0,0.5408,0,0,1,1,0
2025-26,FAIL,2,485,Gordon,MID,17,Ødegaard,MID,0.002,-3.0,3.986,3.984,-2.0,1.0,47.0,37.0,0.7312,0,1,1,0,0
2025-26,FAIL,2,485,Gordon,MID,674,Ramsdale,GKP,0.3636,-2.0,3.986,3.6224,-2.0,0.0,47.0,0.0,0.7312,0,0,1,0,0
2025-26,FAIL,2,485,Gordon,MID,415,Savinho,MID,0.2192,-2.0,3.986,3.7668,-2.0,0.0,47.0,0.0,0.7312,0,0,1,0,0
2025-26,FAIL,3,235,Palmer,MID,381,M.Salah,MID,-0.43,-3.0,4.9244,5.3544,0.0,3.0,0.0,90.0,1.0684,0,0,0,0,0
2025-26,FAIL,4,235,Palmer,MID,453,Garnacho,MID,0.8172,6.0,4.0932,3.276,7.0,1.0,34.0,11.0,0.7576,0,1,1,1,0
2025-26,FAIL,5,226,Chalobah,DEF,81,Kluivert,MID,-0.6298,7.0,3.1052,3.735,8.0,1.0,90.0,27.0,0.182,0,1,0,1,0
2025-26,FAIL,5,226,Chalobah,DEF,241,Caicedo,MID,0.1236,4.0,3.1052,2.9816,8.0,4.0,90.0,90.0,0.182,1,1,1,1,0
2025-26,FAIL,5,226,Chalobah,DEF,430,Haaland,FWD,-1.04,-1.0,3.1052,4.1452,8.0,9.0,90.0,75.0,0.182,1,1,0,0,0
2025-26,FAIL,5,226,Chalobah,DEF,191,Estève,DEF,0.2064,4.0,3.1052,2.8988,8.0,4.0,90.0,90.0,0.182,1,1,1,1,0
2025-26,FAIL,5,235,Palmer,MID,81,Kluivert,MID,0.4202,0.0,4.1552,3.735,1.0,1.0,20.0,27.0,0.836,0,1,1,0,1
2025-26,FAIL,5,235,Palmer,MID,241,Caicedo,MID,1.1736,-3.0,4.1552,2.9816,1.0,4.0,20.0,90.0,0.836,0,1,1,0,0
2025-26,FAIL,5,235,Palmer,MID,430,Haaland,FWD,0.01,-8.0,4.1552,4.1452,1.0,9.0,20.0,75.0,0.836,0,1,1,0,0
2025-26,FAIL,5,235,Palmer,MID,191,Estève,DEF,1.2564,-3.0,4.1552,2.8988,1.0,4.0,20.0,90.0,0.836,0,1,1,0,0
2025-26,FAIL,5,86,Brooks,MID,81,Kluivert,MID,-0.1962,2.0,3.5388,3.735,3.0,1.0,62.0,27.0,1.1912,0,1,0,1,0
2025-26,FAIL,5,86,Brooks,MID,241,Caicedo,MID,0.5572,-1.0,3.5388,2.9816,3.0,4.0,62.0,90.0,1.1912,1,1,1,0,0
2025-26,FAIL,5,86,Brooks,MID,430,Haaland,FWD,-0.6064,-6.0,3.5388,4.1452,3.0,9.0,62.0,75.0,1.1912,1,1,0,0,0
2025-26,FAIL,5,86,Brooks,MID,191,Estève,DEF,0.64,-1.0,3.5388,2.8988,3.0,4.0,62.0,90.0,1.1912,1,1,1,0,0
2025-26,FAIL,5,499,Isak,FWD,81,Kluivert,MID,-0.1978,0.0,3.5372,3.735,1.0,1.0,23.0,27.0,0.0,0,1,0,0,1
2025-26,FAIL,5,499,Isak,FWD,241,Caicedo,MID,0.5556,-3.0,3.5372,2.9816,1.0,4.0,23.0,90.0,0.0,0,1,1,0,0
2025-26,FAIL,5,499,Isak,FWD,430,Haaland,FWD,-0.608,-8.0,3.5372,4.1452,1.0,9.0,23.0,75.0,0.0,0,1,0,0,0
2025-26,FAIL,5,499,Isak,FWD,191,Estève,DEF,0.6384,-3.0,3.5372,2.8988,1.0,4.0,23.0,90.0,0.0,0,1,1,0,0
2025-26,FAIL,6,414,Foden,MID,82,Semenyo,MID,0.1932,-6.0,4.0156,3.8224,1.0,7.0,90.0,90.0,0.448,1,1,1,0,0
2025-26,FAIL,7,81,Kluivert,MID,241,Caicedo,MID,0.3636,-3.0,3.7324,3.3688,7.0,10.0,29.0,90.0,0.5504,0,1,1,0,0
2025-26,FAIL,7,81,Kluivert,MID,348,Rodon,DEF,0.4552,6.0,3.7324,3.2772,7.0,1.0,29.0,90.0,0.5504,0,1,1,1,0
2025-26,FAIL,7,81,Kluivert,MID,119,Mbeumo,MID,0.158,1.0,3.7324,3.5744,7.0,6.0,29.0,76.0,0.5504,0,1,1,1,0
2025-26,FAIL,7,237,Enzo,MID,241,Caicedo,MID,0.1524,-8.0,3.5212,3.3688,2.0,10.0,90.0,90.0,0.274,1,1,1,0,0
2025-26,FAIL,7,237,Enzo,MID,348,Rodon,DEF,0.244,1.0,3.5212,3.2772,2.0,1.0,90.0,90.0,0.274,1,1,1,1,0
2025-26,FAIL,7,237,Enzo,MID,119,Mbeumo,MID,-0.0532,-4.0,3.5212,3.5744,2.0,6.0,90.0,76.0,0.274,1,1,0,0,0
2025-26,FAIL,7,295,Keane,DEF,241,Caicedo,MID,0.1556,-6.0,3.5244,3.3688,4.0,10.0,64.0,90.0,0.2528,1,1,1,0,0
2025-26,FAIL,7,295,Keane,DEF,348,Rodon,DEF,0.2472,3.0,3.5244,3.2772,4.0,1.0,64.0,90.0,0.2528,1,1,1,1,0
2025-26,FAIL,7,295,Keane,DEF,119,Mbeumo,MID,-0.05,-2.0,3.5244,3.5744,4.0,6.0,64.0,76.0,0.2528,1,1,0,0,0
2025-26,FAIL,8,384,Gakpo,MID,257,Lacroix,DEF,0.35,6.0,3.7584,3.4084,7.0,1.0,90.0,90.0,0.5776,1,1,1,1,0
2025-26,FAIL,8,384,Gakpo,MID,670,Roefs,GKP,0.0524,0.0,3.7584,3.706,7.0,7.0,90.0,90.0,0.5776,1,1,1,0,1
2025-26,FAIL,8,384,Gakpo,MID,449,B.Fernandes,MID,-0.1928,-1.0,3.7584,3.9512,7.0,8.0,90.0,84.0,0.5776,1,1,0,0,0
2025-26,FAIL,8,384,Gakpo,MID,190,Ekdal,DEF,0.706,7.0,3.7584,3.0524,7.0,0.0,90.0,0.0,0.5776,0,0,1,1,0
2025-26,FAIL,8,328,Sessegnon,MID,257,Lacroix,DEF,0.2636,1.0,3.672,3.4084,2.0,1.0,90.0,90.0,0.7736,1,1,1,1,0
2025-26,FAIL,8,328,Sessegnon,MID,670,Roefs,GKP,-0.034,-5.0,3.672,3.706,2.0,7.0,90.0,90.0,0.7736,1,1,0,0,0
2025-26,FAIL,8,328,Sessegnon,MID,449,B.Fernandes,MID,-0.2792,-6.0,3.672,3.9512,2.0,8.0,90.0,84.0,0.7736,1,1,0,0,0
2025-26,FAIL,8,328,Sessegnon,MID,190,Ekdal,DEF,0.6196,2.0,3.672,3.0524,2.0,0.0,90.0,0.0,0.7736,0,0,1,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,257,Lacroix,DEF,0.0592,10.0,3.4676,3.4084,11.0,1.0,84.0,90.0,0.836,1,1,1,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,670,Roefs,GKP,-0.2384,4.0,3.4676,3.706,11.0,7.0,84.0,90.0,0.836,1,1,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,449,B.Fernandes,MID,-0.4836,3.0,3.4676,3.9512,11.0,8.0,84.0,84.0,0.836,1,1,0,1,0
2025-26,FAIL,8,411,O'Reilly,DEF,190,Ekdal,DEF,0.4152,11.0,3.4676,3.0524,11.0,0.0,84.0,0.0,0.836,0,0,1,1,0
2025-26,FAIL,8,565,Vicario,GKP,257,Lacroix,DEF,0.4116,0.0,3.82,3.4084,1.0,1.0,90.0,90.0,-0.0104,1,1,1,0,1
2025-26,FAIL,8,565,Vicario,GKP,670,Roefs,GKP,0.114,-6.0,3.82,3.706,1.0,7.0,90.0,90.0,-0.0104,1,1,1,0,0
2025-26,FAIL,8,565,Vicario,GKP,449,B.Fernandes,MID,-0.1312,-7.0,3.82,3.9512,1.0,8.0,90.0,84.0,-0.0104,1,1,0,0,0
2025-26,FAIL,8,565,Vicario,GKP,190,Ekdal,DEF,0.7676,1.0,3.82,3.0524,1.0,0.0,90.0,0.0,-0.0104,0,0,1,1,0
2025-26,FAIL,9,81,Kluivert,MID,291,Tarkowski,DEF,0.2812,1.0,3.7592,3.478,2.0,1.0,68.0,90.0,0.5752,1,1,1,1,0
2025-26,FAIL,10,384,Gakpo,MID,257,Lacroix,DEF,0.2068,-5.0,3.9156,3.7088,3.0,8.0,90.0,90.0,0.502,1,1,1,0,0
2025-26,FAIL,10,384,Gakpo,MID,5,Gabriel,DEF,0.2768,-9.0,3.9156,3.6388,3.0,12.0,90.0,90.0,0.502,1,1,1,0,0
2025-26,FAIL,10,384,Gakpo,MID,119,Mbeumo,MID,0.3216,1.0,3.9156,3.594,3.0,2.0,90.0,90.0,0.502,1,1,1,1,0
2025-26,FAIL,10,267,Sarr,MID,257,Lacroix,DEF,0.6644,-5.0,4.3732,3.7088,3.0,8.0,90.0,90.0,0.8568,1,1,1,0,0
2025-26,FAIL,10,267,Sarr,MID,5,Gabriel,DEF,0.7344,-9.0,4.3732,3.6388,3.0,12.0,90.0,90.0,0.8568,1,1,1,0,0
2025-26,FAIL,10,267,Sarr,MID,119,Mbeumo,MID,0.7792,1.0,4.3732,3.594,3.0,2.0,90.0,90.0,0.8568,1,1,1,1,0
2025-26,FAIL,10,411,O'Reilly,DEF,257,Lacroix,DEF,0.05,0.0,3.7588,3.7088,8.0,8.0,90.0,90.0,0.8552,1,1,1,0,1
2025-26,FAIL,10,411,O'Reilly,DEF,5,Gabriel,DEF,0.12,-4.0,3.7588,3.6388,8.0,12.0,90.0,90.0,0.8552,1,1,1,0,0
2025-26,FAIL,10,411,O'Reilly,DEF,119,Mbeumo,MID,0.1648,6.0,3.7588,3.594,8.0,2.0,90.0,90.0,0.8552,1,1,1,1,0
2025-26,FAIL,11,257,Lacroix,DEF,72,Senesi,DEF,0.1208,4.0,3.6492,3.5284,6.0,2.0,90.0,90.0,0.2276,1,1,1,1,0
2025-26,FAIL,11,257,Lacroix,DEF,241,Caicedo,MID,0.1788,4.0,3.6492,3.4704,6.0,2.0,90.0,90.0,0.2276,1,1,1,1,0
2025-26,FAIL,11,257,Lacroix,DEF,299,Ndiaye,MID,0.0088,3.0,3.6492,3.6404,6.0,3.0,90.0,90.0,0.2276,1,1,1,1,0
2025-26,FAIL,11,257,Lacroix,DEF,694,Mukiele,DEF,0.1512,2.0,3.6492,3.498,6.0,4.0,90.0,90.0,0.2276,1,1,1,1,0
2025-26,FAIL,11,267,Sarr,MID,72,Senesi,DEF,0.5228,1.0,4.0512,3.5284,3.0,2.0,90.0,90.0,0.606,1,1,1,1,0
2025-26,FAIL,11,267,Sarr,MID,241,Caicedo,MID,0.5808,1.0,4.0512,3.4704,3.0,2.0,90.0,90.0,0.606,1,1,1,1,0
2025-26,FAIL,11,267,Sarr,MID,299,Ndiaye,MID,0.4108,0.0,4.0512,3.6404,3.0,3.0,90.0,90.0,0.606,1,1,1,0,1
2025-26,FAIL,11,267,Sarr,MID,694,Mukiele,DEF,0.5532,-1.0,4.0512,3.498,3.0,4.0,90.0,90.0,0.606,1,1,1,0,0
2025-26,FAIL,11,411,O'Reilly,DEF,72,Senesi,DEF,0.0804,9.0,3.6088,3.5284,11.0,2.0,90.0,90.0,0.7304,1,1,1,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,241,Caicedo,MID,0.1384,9.0,3.6088,3.4704,11.0,2.0,90.0,90.0,0.7304,1,1,1,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,299,Ndiaye,MID,-0.0316,8.0,3.6088,3.6404,11.0,3.0,90.0,90.0,0.7304,1,1,0,1,0
2025-26,FAIL,11,411,O'Reilly,DEF,694,Mukiele,DEF,0.1108,7.0,3.6088,3.498,11.0,4.0,90.0,90.0,0.7304,1,1,1,1,0
2025-26,FAIL,11,295,Keane,DEF,72,Senesi,DEF,0.0028,13.0,3.5312,3.5284,15.0,2.0,90.0,90.0,0.1184,1,1,1,1,0
2025-26,FAIL,11,295,Keane,DEF,241,Caicedo,MID,0.0608,13.0,3.5312,3.4704,15.0,2.0,90.0,90.0,0.1184,1,1,1,1,0
2025-26,FAIL,11,295,Keane,DEF,299,Ndiaye,MID,-0.1092,12.0,3.5312,3.6404,15.0,3.0,90.0,90.0,0.1184,1,1,0,1,0
2025-26,FAIL,11,295,Keane,DEF,694,Mukiele,DEF,0.0332,11.0,3.5312,3.498,15.0,4.0,90.0,90.0,0.1184,1,1,1,1,0
2025-26,FAIL,12,384,Gakpo,MID,241,Caicedo,MID,0.718,2.0,4.0208,3.3028,2.0,0.0,90.0,0.0,0.644,0,0,1,1,0
2025-26,FAIL,12,384,Gakpo,MID,373,Virgil,DEF,0.564,-1.0,4.0208,3.4568,2.0,3.0,90.0,90.0,0.644,1,1,1,0,0
2025-26,FAIL,12,384,Gakpo,MID,119,Mbeumo,MID,0.2164,1.0,4.0208,3.8044,2.0,1.0,90.0,90.0,0.644,1,1,1,1,0
2025-26,FAIL,12,283,Mateta,FWD,241,Caicedo,MID,0.22,1.0,3.5228,3.3028,1.0,0.0,59.0,0.0,0.1612,0,0,1,1,0
2025-26,FAIL,12,283,Mateta,FWD,373,Virgil,DEF,0.066,-2.0,3.5228,3.4568,1.0,3.0,59.0,90.0,0.1612,0,1,1,0,0
2025-26,FAIL,12,283,Mateta,FWD,119,Mbeumo,MID,-0.2816,0.0,3.5228,3.8044,1.0,1.0,59.0,90.0,0.1612,0,1,0,0,1
2025-26,FAIL,12,452,Amad,MID,241,Caicedo,MID,0.41,2.0,3.7128,3.3028,2.0,0.0,90.0,0.0,0.2436,0,0,1,1,0
2025-26,FAIL,12,452,Amad,MID,373,Virgil,DEF,0.256,-1.0,3.7128,3.4568,2.0,3.0,90.0,90.0,0.2436,1,1,1,0,0
2025-26,FAIL,12,452,Amad,MID,119,Mbeumo,MID,-0.0916,1.0,3.7128,3.8044,2.0,1.0,90.0,90.0,0.2436,1,1,0,1,0
2025-26,FAIL,13,267,Sarr,MID,136,Thiago,FWD,0.3272,-12.0,3.8844,3.5572,1.0,13.0,37.0,90.0,0.5372,0,1,1,0,0
2025-26,FAIL,14,178,Welbeck,FWD,136,Thiago,FWD,0.1376,0.0,3.4532,3.3156,1.0,1.0,23.0,30.0,0.2716,0,1,1,0,1
2025-26,FAIL,14,178,Welbeck,FWD,119,Mbeumo,MID,-0.1444,-1.0,3.4532,3.5976,1.0,2.0,23.0,90.0,0.2716,0,1,0,0,0
2025-26,FAIL,14,283,Mateta,FWD,136,Thiago,FWD,0.234,1.0,3.5496,3.3156,2.0,1.0,63.0,30.0,0.16,0,1,1,1,0
2025-26,FAIL,14,283,Mateta,FWD,119,Mbeumo,MID,-0.048,0.0,3.5496,3.5976,2.0,2.0,63.0,90.0,0.16,1,1,0,0,1
2025-26,FAIL,15,414,Foden,MID,16,Saka,MID,0.0956,8.0,3.7632,3.6676,12.0,4.0,68.0,78.0,0.2224,1,1,1,1,0
2025-26,FAIL,15,414,Foden,MID,82,Semenyo,MID,0.108,9.0,3.7632,3.6552,12.0,3.0,68.0,90.0,0.2224,1,1,1,1,0
2025-26,FAIL,15,414,Foden,MID,531,Ballard,DEF,0.3136,11.0,3.7632,3.4496,12.0,1.0,68.0,90.0,0.2224,1,1,1,1,0
2025-26,FAIL,15,414,Foden,MID,260,Guéhi,DEF,0.3388,4.0,3.7632,3.4244,12.0,8.0,68.0,90.0,0.2224,1,1,1,1,0
2025-26,FAIL,15,235,Palmer,MID,16,Saka,MID,0.065,-3.0,3.7326,3.6676,1.0,4.0,57.0,78.0,0.6808,0,1,1,0,0
2025-26,FAIL,15,235,Palmer,MID,82,Semenyo,MID,0.0774,-2.0,3.7326,3.6552,1.0,3.0,57.0,90.0,0.6808,0,1,1,0,0
2025-26,FAIL,15,235,Palmer,MID,531,Ballard,DEF,0.283,0.0,3.7326,3.4496,1.0,1.0,57.0,90.0,0.6808,0,1,1,0,1
2025-26,FAIL,15,235,Palmer,MID,260,Guéhi,DEF,0.3082,-7.0,3.7326,3.4244,1.0,8.0,57.0,90.0,0.6808,0,1,1,0,0
2025-26,FAIL,15,411,O'Reilly,DEF,16,Saka,MID,-0.1116,2.0,3.556,3.6676,6.0,4.0,90.0,78.0,0.4696,1,1,0,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,82,Semenyo,MID,-0.0992,3.0,3.556,3.6552,6.0,3.0,90.0,90.0,0.4696,1,1,0,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,531,Ballard,DEF,0.1064,5.0,3.556,3.4496,6.0,1.0,90.0,90.0,0.4696,1,1,1,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,260,Guéhi,DEF,0.1316,-2.0,3.556,3.4244,6.0,8.0,90.0,90.0,0.4696,1,1,1,0,0
2025-26,FAIL,15,22,Merino,MID,16,Saka,MID,-0.1688,-3.0,3.4988,3.6676,1.0,4.0,45.0,78.0,0.4324,0,1,0,0,0
2025-26,FAIL,15,22,Merino,MID,82,Semenyo,MID,-0.1564,-2.0,3.4988,3.6552,1.0,3.0,45.0,90.0,0.4324,0,1,0,0,0
2025-26,FAIL,15,22,Merino,MID,531,Ballard,DEF,0.0492,0.0,3.4988,3.4496,1.0,1.0,45.0,90.0,0.4324,0,1,1,0,1
2025-26,FAIL,15,22,Merino,MID,260,Guéhi,DEF,0.0744,-7.0,3.4988,3.4244,1.0,8.0,45.0,90.0,0.4324,0,1,1,0,0
2025-26,FAIL,16,384,Gakpo,MID,21,Rice,MID,0.15,-2.0,3.8292,3.6792,0.0,2.0,0.0,90.0,0.3756,0,0,1,0,0
2025-26,FAIL,16,384,Gakpo,MID,119,Mbeumo,MID,0.0372,-2.0,3.8292,3.792,0.0,2.0,0.0,90.0,0.3756,0,0,1,0,0
2025-26,FAIL,16,283,Mateta,FWD,21,Rice,MID,0.1316,0.0,3.8108,3.6792,2.0,2.0,62.0,90.0,0.2208,1,1,1,0,1
2025-26,FAIL,16,283,Mateta,FWD,119,Mbeumo,MID,0.0188,0.0,3.8108,3.792,2.0,2.0,62.0,90.0,0.2208,1,1,1,0,1
2025-26,FAIL,17,283,Mateta,FWD,136,Thiago,FWD,0.164,0.0,3.5456,3.3816,2.0,2.0,76.0,90.0,0.1892,1,1,1,0,1
2025-26,FAIL,17,283,Mateta,FWD,260,Guéhi,DEF,0.1476,1.0,3.5456,3.398,2.0,1.0,76.0,90.0,0.1892,1,1,1,1,0
2025-26,FAIL,17,411,O'Reilly,DEF,136,Thiago,FWD,0.1236,4.0,3.5052,3.3816,6.0,2.0,90.0,90.0,0.4496,1,1,1,1,0
2025-26,FAIL,17,411,O'Reilly,DEF,260,Guéhi,DEF,0.1072,5.0,3.5052,3.398,6.0,1.0,90.0,90.0,0.4496,1,1,1,1,0
2025-26,FAIL,18,600,Areola,GKP,136,Thiago,FWD,-0.0852,-2.0,3.4468,3.532,3.0,5.0,90.0,90.0,0.024,1,1,0,0,0
2025-26,FAIL,18,600,Areola,GKP,670,Roefs,GKP,-0.082,0.0,3.4468,3.5288,3.0,3.0,90.0,90.0,0.024,1,1,0,0,1
2025-26,FAIL,18,600,Areola,GKP,694,Mukiele,DEF,0.2412,-1.0,3.4468,3.2056,3.0,4.0,90.0,90.0,0.024,1,1,1,0,0
2025-26,FAIL,18,283,Mateta,FWD,136,Thiago,FWD,0.1012,-3.0,3.6332,3.532,2.0,5.0,90.0,90.0,0.0976,1,1,1,0,0
